county,fips,svprec_key,cddist,sddist,bedist,totreg,totvote,demvote,repvote
33,6065,6065359017,41,32,4,605,51,11,37
33,6065,6065359021,41,32,4,20,3,NA,NA
33,6065,6065359027,41,32,4,3,1,NA,NA
33,6065,6065367000,41,32,4,14,1,NA,NA
33,6065,6065367007,41,32,4,1845,216,64,144
33,6065,6065367009,41,32,4,1305,205,74,120
33,6065,6065367010,41,32,4,148,33,14,16
33,6065,6065367020,41,32,4,2888,332,120,195
33,6065,6065367022,41,32,4,2698,328,86,230
33,6065,6065367030,41,32,4,3080,385,108,258
33,6065,6065367032,41,32,4,2504,254,57,184
33,6065,6065367043,48,32,4,174,26,6,18
33,6065,6065367045,48,32,4,1653,165,41,108
33,6065,6065367046,48,32,4,1851,216,68,133
33,6065,6065367048,41,32,4,2491,279,86,175
33,6065,6065367051,41,32,4,216,28,9,18
33,6065,6065367053,48,32,4,60,9,NA,NA
33,6065,6065367056,41,32,4,13,2,NA,NA
33,6065,6065367062,48,32,4,21,2,NA,NA
33,6065,6065368000,48,32,4,28,1,NA,NA
33,6065,6065368004,48,32,4,92,12,3,9
33,6065,6065368005,48,32,4,385,50,5,42
33,6065,6065368010,48,32,4,1345,140,35,98
33,6065,6065368011,48,32,4,718,68,15,49
33,6065,6065368013,48,32,4,11,1,NA,NA
33,6065,6065368017,48,32,4,29,1,NA,NA
33,6065,6065368025,48,32,4,2929,265,76,178
33,6065,6065368031,48,32,4,138,29,6,23
33,6065,6065368034,48,32,4,58,3,NA,NA
33,6065,6065368035,48,32,4,6,1,NA,NA
33,6065,6065368037,48,32,4,856,111,25,81
33,6065,6065368040,48,32,4,1290,157,31,117
33,6065,6065368043,48,32,4,5,2,NA,NA
33,6065,6065368044,48,32,4,7,1,NA,NA
33,6065,6065368053,48,32,4,9,2,NA,NA
33,6065,6065368057,48,32,4,10,2,NA,NA
33,6065,6065368060,48,32,4,47,3,NA,NA
33,6065,6065368061,48,32,4,1,1,NA,NA
33,6065,6065368064,41,32,4,9,3,NA,NA
33,6065,6065368072,48,32,4,432,60,9,44
33,6065,6065368074,48,32,4,160,23,5,18
33,6065,6065369001,41,32,4,292,33,7,23
33,6065,6065369009,48,32,4,30,3,NA,NA
33,6065,6065369011,48,32,4,19,8,NA,NA
33,6065,6065369014,48,32,4,116,19,3,13
33,6065,6065369016,41,32,4,704,101,18,79
33,6065,6065369022,41,32,4,61,17,1,16
33,6065,6065369024,41,32,4,367,42,8,33
33,6065,6065369026,41,32,4,269,33,4,27
33,6065,6065369033,48,32,4,484,53,12,37
33,6065,6065369035,48,32,4,234,39,11,26
33,6065,6065369038,48,32,4,332,48,6,41
33,6065,6065377002,25,19,4,1741,194,63,119
33,6065,6065377025,25,19,4,1148,120,30,82
33,6065,6065377026,25,19,4,2713,279,100,165
33,6065,6065377029,25,19,4,1336,178,68,100
33,6065,6065377031,25,19,4,2791,316,130,172
33,6065,6065377032,25,19,4,527,59,13,41
33,6065,6065377039,25,19,4,1260,93,24,66
33,6065,6065377040,25,19,4,933,114,35,71
33,6065,6065377049,25,19,4,421,28,6,21
33,6065,6065377051,25,19,4,156,7,NA,NA
33,6065,6065377055,41,32,4,68,3,NA,NA
33,6065,6065377057,25,19,4,665,82,20,57
33,6065,6065377061,41,32,4,504,46,13,27
33,6065,6065377070,41,32,4,14,2,NA,NA
33,6065,6065379050,48,32,4,418,56,13,41
33,6065,6065379060,41,32,4,20,1,NA,NA
33,6065,6065379061,48,32,4,918,104,14,86
33,6065,6065379072,48,32,4,113,20,5,14
33,6065,6065379073,25,32,4,221,28,7,20
33,6065,6065379075,48,32,4,86,10,1,7
33,6065,6065379079,41,32,4,1465,264,67,178
33,6065,6065379085,25,32,4,488,71,24,42
33,6065,6065379088,25,32,4,26,7,NA,NA
33,6065,6065379089,48,32,4,301,55,9,38
33,6065,6065387001,41,32,4,38,5,NA,NA
33,6065,6065387003,41,32,4,170,13,5,8
33,6065,6065401005,25,19,4,2599,303,178,103
33,6065,6065401012,25,19,4,638,47,34,12
33,6065,6065401016,25,19,4,35,10,3,7
33,6065,6065402012,25,19,4,1234,149,66,80
33,6065,6065402018,25,19,4,621,99,47,43
33,6065,6065402020,25,19,4,2316,289,135,135
33,6065,6065403001,25,19,4,2744,331,175,145
33,6065,6065403004,25,19,4,538,53,30,23
33,6065,6065404001,25,19,4,270,21,15,6
33,6065,6065404007,25,19,4,2399,242,121,109
33,6065,6065404008,25,19,4,840,78,51,22
33,6065,6065404011,25,19,4,34,5,NA,NA
33,6065,6065408006,41,32,4,657,95,39,49
33,6065,6065408013,41,32,4,635,92,45,39
33,6065,6065408015,41,32,4,1226,239,104,117
33,6065,6065408026,41,32,4,50,7,NA,NA
33,6065,6065408028,41,32,4,29,7,NA,NA
33,6065,6065408093,25,19,4,107,7,NA,NA
33,6065,6065408094,25,19,4,351,38,19,15
33,6065,6065409003,25,19,4,1131,85,32,50
33,6065,6065409010,25,19,4,6,1,NA,NA
33,6065,6065409013,25,19,4,119,16,7,9
33,6065,6065409014,25,19,4,434,43,17,20
33,6065,6065409021,25,19,4,33,1,NA,NA
33,6065,6065409030,25,19,4,263,31,21,9
33,6065,6065409031,25,19,4,76,4,NA,NA
33,6065,6065409038,25,19,4,493,53,26,25
33,6065,6065409051,25,19,4,1026,107,68,37
33,6065,6065409055,25,19,4,1137,107,60,44
33,6065,6065409056,25,19,4,318,20,13,5
33,6065,6065409066,25,19,4,672,62,31,28
33,6065,6065409075,25,19,4,53,4,NA,NA
33,6065,6065411113,41,19,4,3057,315,210,86
33,6065,6065411123,41,19,4,116,4,NA,NA
33,6065,6065411130,41,19,4,1674,141,84,50
33,6065,6065411132,41,19,4,323,20,15,4
33,6065,6065412107,41,19,4,1961,189,91,86
33,6065,6065412108,41,19,4,3182,279,182,81
33,6065,6065412117,41,19,4,861,50,38,10
33,6065,6065413103,41,19,4,2162,213,135,70
33,6065,6065413112,41,19,4,3166,350,251,88
33,6065,6065414102,41,19,4,65,1,NA,NA
33,6065,6065414105,41,19,4,3058,229,150,71
33,6065,6065414107,41,19,4,1681,149,105,41
33,6065,6065414110,41,19,4,1537,98,60,35
33,6065,6065415104,41,19,4,1162,107,73,31
33,6065,6065415109,41,19,4,3097,228,167,56
33,6065,6065415113,41,19,4,2311,141,99,41
33,6065,6065421001,25,19,4,1811,192,126,55
33,6065,6065421002,25,19,4,716,71,46,20
33,6065,6065421011,25,19,4,1943,153,102,44
33,6065,6065421016,25,19,4,308,20,15,5
33,6065,6065422000,25,19,4,2936,275,198,63
33,6065,6065422014,25,19,4,517,64,35,26
33,6065,6065422015,25,19,4,1224,83,54,25
33,6065,6065423005,25,19,4,1149,122,64,49
33,6065,6065423013,25,19,4,2180,187,100,82
33,6065,6065423015,25,19,4,2130,196,113,72
33,6065,6065423017,25,19,4,772,67,44,19
33,6065,6065423026,25,19,4,283,17,10,5
33,6065,6065424002,25,19,4,1964,171,108,56
33,6065,6065424004,25,19,4,3798,384,228,137
33,6065,6065425005,25,19,4,3642,379,223,140
33,6065,6065425010,25,19,4,2831,283,145,122
33,6065,6065427001,25,19,4,24,1,NA,NA
33,6065,6065427014,25,19,4,12,1,NA,NA
33,6065,6065427017,41,19,4,22,1,NA,NA
33,6065,6065427019,41,32,4,10,6,NA,NA
33,6065,6065427029,41,32,4,10,5,NA,NA
33,6065,6065427041,41,32,4,38,3,NA,NA
33,6065,6065427043,41,32,4,33,4,NA,NA
33,6065,6065427049,25,32,4,57,3,NA,NA
33,6065,6065427050,41,19,4,3,4,NA,NA
33,6065,6065428002,25,19,4,2360,281,159,117
33,6065,6065428010,25,19,4,1911,169,87,72
33,6065,6065428013,25,19,4,3,4,NA,NA
33,6065,6065428051,25,19,4,959,120,41,75
33,6065,6065428056,25,19,4,943,125,61,60
33,6065,6065428069,25,19,4,1360,124,51,68
33,6065,6065428070,25,19,4,1426,143,56,81
33,6065,6065429000,25,18,4,3099,101,45,44
33,6065,6065429007,25,18,4,2855,122,52,66
33,6065,6065429050,41,32,4,136,8,NA,NA
33,6065,6065430002,41,19,4,32,3,NA,NA
33,6065,6065430006,41,19,4,2604,167,74,84
33,6065,6065430007,41,19,4,2167,109,51,53
33,6065,6065430018,41,19,4,34,1,NA,NA
33,6065,6065430022,41,19,4,2157,178,106,62
33,6065,6065430023,41,19,4,3237,224,109,107
33,6065,6065430030,41,19,4,1265,135,73,59
33,6065,6065430031,41,19,4,1984,164,64,92
33,6065,6065441001,41,19,4,639,87,40,42
33,6065,6065441007,41,19,4,675,90,51,35
33,6065,6065441008,41,19,4,2203,289,149,122
33,6065,6065441011,41,19,4,774,137,45,83
33,6065,6065441012,41,19,4,394,42,10,29
33,6065,6065441015,41,19,4,359,44,25,18
33,6065,6065441017,41,19,4,51,10,3,7
33,6065,6065442000,41,19,4,60,6,NA,NA
33,6065,6065442004,41,19,4,1025,107,41,62
33,6065,6065442012,41,19,4,2590,204,97,102
33,6065,6065442014,41,19,4,62,4,NA,NA
33,6065,6065442015,41,19,4,3002,281,120,150
33,6065,6065443001,41,19,4,2356,332,131,192
33,6065,6065443007,41,19,4,1244,89,36,51
33,6065,6065443010,41,19,4,2879,256,100,142
33,6065,6065443011,41,19,4,771,89,32,54
33,6065,6065444000,41,19,4,539,44,14,28
33,6065,6065444003,41,19,4,2164,202,82,106
33,6065,6065444008,41,19,4,613,29,14,13
33,6065,6065444010,41,19,4,1166,105,37,63
33,6065,6065444013,41,19,4,2454,286,108,160
33,6065,6065445000,41,19,4,1005,84,38,43
33,6065,6065445005,41,19,4,2596,172,65,91
33,6065,6065445006,41,19,4,1273,114,66,40
33,6065,6065445008,41,19,4,799,62,19,40
33,6065,6065445009,41,19,4,1149,60,16,42
33,6065,6065445010,41,19,4,471,29,10,19
33,6065,6065450000,41,19,4,247,26,13,13
33,6065,6065450005,41,19,4,1692,142,39,96
33,6065,6065450006,41,19,4,107,7,NA,NA
33,6065,6065450009,41,19,4,1294,96,34,59
33,6065,6065459005,25,18,4,471,38,15,22
33,6065,6065459021,25,18,4,197,11,8,3
33,6065,6065460002,41,19,4,920,68,27,36
33,6065,6065460007,41,19,4,3929,385,146,223
33,6065,6065460010,41,19,4,3556,373,141,216
33,6065,6065460021,41,19,4,2647,164,52,102
33,6065,6065460026,41,19,4,4854,488,234,235
33,6065,6065460029,41,19,4,1209,95,39,50
33,6065,6065460030,41,19,4,3621,351,150,186
33,6065,6065460039,41,19,4,2924,231,66,152
33,6065,6065460047,41,19,4,1563,113,44,63
33,6065,6065466053,25,18,4,172,22,17,4
33,6065,6065466080,25,18,4,393,35,30,4
33,6065,6065467002,25,18,4,72,4,NA,NA
33,6065,6065467004,25,18,4,1307,125,88,32
33,6065,6065467011,25,18,4,953,105,63,35
33,6065,6065467055,25,18,4,739,91,71,17
33,6065,6065467061,25,18,4,2215,289,222,58
33,6065,6065467062,25,18,4,79,4,NA,NA
33,6065,6065468000,25,18,4,50,4,NA,NA
33,6065,6065468019,25,18,4,1128,135,102,26
33,6065,6065469001,25,19,4,4,2,NA,NA
33,6065,6065469002,25,19,4,10,3,NA,NA
33,6065,6065469010,25,19,4,2,1,NA,NA
33,6065,6065469011,25,18,4,74,4,NA,NA
33,6065,6065471102,25,18,4,41,14,7,7
33,6065,6065471103,25,18,4,1698,204,94,103
33,6065,6065471109,25,18,4,1919,121,51,63
33,6065,6065471111,25,18,4,3151,147,51,88
33,6065,6065471120,25,18,4,676,55,36,19
33,6065,6065471127,25,18,4,1622,167,95,71
33,6065,6065471128,25,18,4,2319,162,57,95
33,6065,6065472103,25,18,4,3036,329,146,171
33,6065,6065472104,25,18,4,1271,144,61,74
33,6065,6065472114,25,18,4,2274,255,170,75
33,6065,6065472115,25,18,4,386,43,28,11
33,6065,6065472117,25,18,4,116,12,7,3
33,6065,6065472124,25,18,4,16,3,NA,NA
33,6065,6065472126,25,18,4,114,11,7,4
33,6065,6065472127,25,18,4,861,91,54,27
33,6065,6065473103,25,18,4,1591,182,79,101
33,6065,6065473106,25,18,4,3438,357,156,191
33,6065,6065473112,25,18,4,83,17,14,2
33,6065,6065473113,25,18,4,311,34,21,13
33,6065,6065473119,25,18,4,524,54,31,18
33,6065,6065473123,25,18,4,7,1,NA,NA
33,6065,6065473125,25,18,4,504,51,26,22
33,6065,6065473126,25,18,4,2468,319,198,100
33,6065,6065473128,25,18,4,60,16,7,8
33,6065,6065474101,25,18,4,1987,203,129,65
33,6065,6065474106,25,18,4,2063,190,102,81
33,6065,6065474108,25,18,4,2050,205,119,74
33,6065,6065474116,25,18,4,568,38,23,13
33,6065,6065474117,25,18,4,969,102,73,27
33,6065,6065475101,25,18,4,1591,164,90,69
33,6065,6065475107,25,18,4,2233,224,122,94
33,6065,6065475112,25,18,4,1497,115,59,53
33,6065,6065475116,25,18,4,1888,155,65,84
33,6065,6065475117,25,18,4,21,1,NA,NA
33,6065,6065475120,25,18,4,2457,226,130,85
33,6065,6065479080,25,32,4,17,5,NA,NA
33,6065,6065480002,25,18,4,2121,202,139,58
33,6065,6065480003,25,18,4,124,22,12,9
33,6065,6065480007,25,18,4,3374,347,213,123
33,6065,6065480024,25,18,4,4100,415,286,102
33,6065,6065480029,25,18,4,3647,373,226,140
33,6065,6065480030,25,18,4,484,77,50,23
33,6065,6065480033,25,18,4,3541,370,259,95
33,6065,6065487001,41,32,4,51,8,NA,NA
33,6065,6065487006,41,32,4,140,20,5,15
33,6065,6065487007,41,32,4,32,8,NA,NA
33,6065,6065488070,25,19,4,826,44,24,17
33,6065,6065488078,25,19,4,1316,94,53,37
33,6065,6065489003,25,19,4,24,1,NA,NA
33,6065,6065489004,25,19,4,1289,123,57,58
33,6065,6065490009,25,18,4,3415,553,173,344
33,6065,6065490011,25,18,4,2185,354,143,187
33,6065,6065497004,41,32,4,290,27,14,11
33,6065,6065497010,41,32,4,119,4,NA,NA
33,6065,6065497020,25,32,4,45,1,NA,NA
33,6065,6065498000,25,18,4,158,19,0,18
33,6065,6065498012,41,19,4,166,1,NA,NA
33,6065,6065498026,25,18,4,256,28,4,24
33,6065,6065498041,25,18,4,96,8,NA,NA
33,6065,6065498043,25,18,4,83,15,4,8
33,6065,6065498052,25,18,4,344,18,7,11
33,6065,6065498070,25,18,4,142,22,7,14
33,6065,6065498080,25,18,4,192,18,6,9
33,6065,6065501008,39,31,4,3292,357,191,146
33,6065,6065501010,39,31,4,2592,338,193,122
33,6065,6065501019,39,31,4,3938,445,222,194
33,6065,6065501021,39,31,4,3055,324,155,149
33,6065,6065501026,39,31,4,534,51,31,19
33,6065,6065501028,39,31,4,2996,360,201,141
33,6065,6065501030,39,31,4,3962,412,208,178
33,6065,6065502005,39,31,4,3268,347,162,172
33,6065,6065502007,39,31,4,4868,501,238,238
33,6065,6065502014,39,31,4,3515,386,143,221
33,6065,6065502017,39,31,4,2472,351,152,178
33,6065,6065502022,39,31,4,3419,359,156,177
33,6065,6065502029,39,31,4,2580,268,98,149
33,6065,6065502033,39,31,4,3079,313,124,165
33,6065,6065502039,39,31,4,3239,353,142,186
33,6065,6065502040,39,31,4,1784,182,52,121
33,6065,6065502044,39,31,4,2174,210,85,117
33,6065,6065503000,39,31,4,3043,320,155,133
33,6065,6065503016,39,31,4,4053,462,241,193
33,6065,6065503022,39,31,4,3903,421,199,195
33,6065,6065503024,39,31,4,3892,473,230,218
33,6065,6065503027,39,31,4,4614,531,258,244
33,6065,6065503033,39,31,4,4049,488,236,218
33,6065,6065503038,39,31,4,4521,478,224,226
33,6065,6065504003,39,31,4,3193,362,187,160
33,6065,6065504005,39,31,4,1339,164,88,62
33,6065,6065504009,39,31,4,3394,342,170,149
33,6065,6065504012,39,31,4,3664,420,198,185
33,6065,6065504016,39,31,4,3192,346,164,152
33,6065,6065504017,39,31,4,3434,392,193,176
33,6065,6065504019,39,31,4,4045,413,226,165
33,6065,6065504022,39,31,4,2463,280,146,111
33,6065,6065504034,39,31,4,3508,358,156,189
33,6065,6065508000,41,19,4,6,1,NA,NA
33,6065,6065508003,25,19,4,19,4,NA,NA
33,6065,6065508005,41,19,4,17,2,NA,NA
33,6065,6065508007,41,19,4,449,35,4,31
33,6065,6065508010,25,19,4,115,14,0,14
33,6065,6065508015,41,19,4,575,100,23,68
33,6065,6065508016,41,19,4,407,55,14,39
33,6065,6065508017,41,19,4,10,4,NA,NA
33,6065,6065508020,41,19,4,64,3,NA,NA
33,6065,6065508022,41,19,4,86,7,NA,NA
33,6065,6065508023,41,19,4,2,1,NA,NA
33,6065,6065508030,41,19,4,2574,284,66,193
33,6065,6065508037,41,19,4,196,13,2,11
33,6065,6065508043,41,19,4,721,107,11,88
33,6065,6065508044,41,19,4,35,4,NA,NA
33,6065,6065508052,25,19,4,5,3,NA,NA
33,6065,6065509003,39,19,4,22,14,8,5
33,6065,6065509008,39,31,4,53,3,NA,NA
33,6065,6065509009,39,19,4,59,1,NA,NA
33,6065,6065509011,39,31,4,156,16,7,8
33,6065,6065509079,41,19,4,27,3,NA,NA
33,6065,6065517000,25,19,4,70,3,NA,NA
33,6065,6065517001,25,19,4,257,27,9,16
33,6065,6065518011,25,19,4,735,61,19,39
33,6065,6065518053,25,19,4,1042,138,57,74
33,6065,6065519008,41,19,4,84,25,4,20
33,6065,6065519026,41,19,4,4,2,NA,NA
33,6065,6065519032,41,31,4,852,129,36,87
33,6065,6065519034,41,19,4,61,2,NA,NA
33,6065,6065519035,41,31,4,239,38,12,23
33,6065,6065519040,39,31,4,332,24,9,14
33,6065,6065519044,39,31,4,292,54,24,23
33,6065,6065519045,41,31,4,2298,342,109,210
33,6065,6065519046,41,31,4,118,22,3,18
33,6065,6065519051,41,31,4,398,62,19,42
33,6065,6065519054,41,32,4,17,3,NA,NA
33,6065,6065519056,41,32,4,56,7,NA,NA
33,6065,6065519057,41,31,4,309,47,10,31
33,6065,6065519060,41,31,4,897,142,37,98
33,6065,6065519063,41,31,4,158,27,10,16
33,6065,6065519065,41,31,4,64,9,NA,NA
33,6065,6065519068,41,32,4,50,7,NA,NA
33,6065,6065519069,41,32,4,60,16,3,12
33,6065,6065519070,41,32,4,34,6,NA,NA
33,6065,6065519071,41,32,4,333,60,23,33
33,6065,6065519072,41,32,4,266,15,2,13
33,6065,6065519085,41,19,4,296,1,NA,NA
33,6065,6065519086,25,19,4,450,41,18,16
33,6065,6065519087,25,19,4,5,1,NA,NA
33,6065,6065519160,41,32,4,29,1,NA,NA
33,6065,6065527000,25,19,4,24,3,NA,NA
33,6065,6065528001,25,19,4,125,9,NA,NA
33,6065,6065528015,25,19,4,13,4,NA,NA
33,6065,6065528023,25,19,4,104,9,NA,NA
33,6065,6065528034,25,19,4,69,4,NA,NA
33,6065,6065528038,25,19,4,64,2,NA,NA
33,6065,6065528052,25,19,4,119,16,4,12
33,6065,6065528053,25,19,4,74,3,NA,NA
33,6065,6065528060,25,19,4,249,15,8,7
33,6065,6065529029,39,19,4,459,30,11,17
33,6065,6065529049,41,19,4,54,5,NA,NA
33,6065,6065529056,41,19,4,117,16,5,10
33,6065,6065529062,41,19,4,189,21,6,12
33,6065,6065529065,41,19,4,71,12,5,6
33,6065,6065530002,41,19,4,98,8,NA,NA
33,6065,6065530005,41,19,4,2959,398,89,298
33,6065,6065530011,41,19,4,294,33,9,20
33,6065,6065530017,41,19,4,2246,235,59,153
33,6065,6065530023,41,19,4,1363,183,57,115
33,6065,6065530038,41,19,4,867,87,14,71
33,6065,6065540001,25,19,4,3996,548,191,330
33,6065,6065540003,25,19,4,2233,270,68,186
33,6065,6065540005,25,19,4,2077,356,137,199
33,6065,6065540008,25,19,4,7,1,NA,NA
33,6065,6065540013,25,19,4,2203,100,33,59
33,6065,6065540016,25,19,4,3404,472,177,275
33,6065,6065540018,25,19,4,1408,210,63,139
33,6065,6065540025,25,19,4,4,1,NA,NA
33,6065,6065540027,25,19,4,1196,175,48,118
33,6065,6065540033,25,19,4,3138,323,94,210
33,6065,6065540041,25,19,4,3783,451,159,264
33,6065,6065540045,25,19,4,3496,233,72,120
33,6065,6065540048,25,19,4,1386,189,82,93
33,6065,6065540057,25,19,4,1191,134,34,93
33,6065,6065540064,25,19,4,395,68,30,36
33,6065,6065540065,25,19,4,1209,173,57,101
33,6065,6065540070,25,19,4,1047,146,48,83
33,6065,6065540086,25,19,4,30,8,NA,NA
33,6065,6065540088,25,19,4,59,6,NA,NA
33,6065,6065540118,25,19,4,1307,175,45,118
33,6065,6065540123,25,19,4,1582,251,80,160
33,6065,6065551104,25,19,4,1181,88,46,37
33,6065,6065551106,25,19,4,431,55,17,33
33,6065,6065551113,25,19,4,1501,130,54,64
33,6065,6065552101,25,19,4,609,68,35,26
33,6065,6065552103,25,19,4,1324,124,41,75
33,6065,6065552108,25,19,4,820,86,43,35
33,6065,6065553100,25,19,4,511,41,15,21
33,6065,6065553105,25,19,4,2859,202,72,123
33,6065,6065553106,25,19,4,1703,99,26,68
33,6065,6065554108,25,19,4,1774,296,115,167
33,6065,6065554109,25,19,4,1333,139,30,100
33,6065,6065554115,25,19,4,1039,107,37,64
33,6065,6065554116,25,19,4,186,29,7,21
33,6065,6065554118,25,19,4,498,48,20,24
33,6065,6065555101,25,19,4,493,40,21,17
33,6065,6065555105,25,19,4,1356,152,72,70
33,6065,6065555108,25,19,4,800,95,48,40
33,6065,6065560004,25,31,4,1950,203,77,120
33,6065,6065560010,25,31,4,2933,333,128,182
33,6065,6065560015,25,31,4,2921,312,154,137
33,6065,6065560019,25,31,4,1517,199,84,101
33,6065,6065560022,25,31,4,1409,168,63,97
33,6065,6065560023,25,31,4,1918,247,111,121
33,6065,6065560025,25,31,4,1523,200,100,84
33,6065,6065560034,25,31,4,1379,122,59,53
33,6065,6065560037,25,31,4,869,88,32,51
33,6065,6065560043,25,31,4,1975,203,78,114
33,6065,6065560045,25,31,4,316,33,9,21
33,6065,6065560048,25,31,4,256,30,14,14
33,6065,6065560051,25,31,4,303,27,14,12
33,6065,6065560058,25,31,4,3603,419,165,228
33,6065,6065560061,25,31,4,2688,327,128,173
33,6065,6065560070,25,31,4,1352,172,62,103
33,6065,6065560071,25,31,4,191,18,3,13
33,6065,6065571001,25,19,4,1692,164,78,78
33,6065,6065571005,25,19,4,206,28,9,14
33,6065,6065571009,25,19,4,2839,315,135,165
33,6065,6065571010,25,19,4,1745,190,69,118
33,6065,6065571012,25,19,4,89,3,NA,NA
33,6065,6065571017,25,19,4,1998,190,63,115
33,6065,6065571018,25,19,4,67,6,NA,NA
33,6065,6065572001,25,19,4,2328,176,54,116
33,6065,6065572010,25,19,4,2347,221,79,130
33,6065,6065572015,25,19,4,2589,346,148,177
33,6065,6065572018,25,19,4,1670,195,86,97
33,6065,6065572020,25,19,4,1516,220,77,129
33,6065,6065573000,25,19,4,3684,440,193,222
33,6065,6065573007,25,19,4,845,58,19,34
33,6065,6065573010,25,19,4,2903,336,127,195
33,6065,6065573012,25,19,4,1435,121,53,52
33,6065,6065573018,25,19,4,970,109,37,62
33,6065,6065574002,25,19,4,9,2,NA,NA
33,6065,6065574004,25,19,4,3333,357,119,218
33,6065,6065574007,25,19,4,2435,228,83,133
33,6065,6065574008,25,19,4,2822,243,95,135
33,6065,6065574013,25,19,4,1635,173,71,87
33,6065,6065574022,25,19,4,467,54,23,26
33,6065,6065575000,25,19,4,2296,220,93,114
33,6065,6065575003,25,19,4,1150,130,49,73
33,6065,6065575011,25,19,4,2199,227,93,115
33,6065,6065575013,25,19,4,1091,100,45,51
33,6065,6065575026,25,19,4,649,78,28,47
33,6065,6065575029,25,19,4,1265,156,65,87
33,6065,6065577002,25,19,4,177,6,NA,NA
33,6065,6065577006,25,19,4,2029,188,67,106
33,6065,6065577009,25,19,4,3557,408,121,267
33,6065,6065,0,0,0,1372289,959098,468094,448853
33,6065,6065,0,0,0,248183,159166,82581,69851
33,6065,6065,0,0,0,305913,228072,98119,121189
33,6065,6065,0,0,0,234521,136924,74354,56580
33,6065,6065,0,0,0,183429,139293,53711,79519
33,6065,6065,0,0,0,152484,103769,54086,46221
33,6065,6065,0,0,0,247759,191874,105243,75493
33,6065,6065,0,0,0,387358,239890,130191,99469
33,6065,6065,0,0,0,487631,369482,171229,183216
33,6065,6065,0,0,0,27658,19284,9066,9336
33,6065,6065,0,0,0,6813,4919,2006,2685
33,6065,6065,0,0,0,162511,124670,48028,71149
33,6065,6065,0,0,0,300318,200853,107574,82998
33,6065,6065,0,0,0,473442,293103,156899,123577
33,6065,6065,0,0,0,509411,383335,156015,211854
33,6065,6065,0,0,0,305543,228211,121832,93734
33,6065,6065,0,0,0,83893,54449,33348,19688
33,6065,6065,0,0,0,1372289,959098,468094,448853
33,6065,6065,0,0,0,1372548,959098,0,0
34,6067,60670011267,6,8,1,188,33,15,18
34,6067,60670011397,6,8,1,15,2,NA,NA
34,6067,60670011648,6,8,1,7,1,NA,NA
34,6067,60670011902,6,8,1,1547,171,104,54
34,6067,60670012323,6,8,1,7,4,NA,NA
34,6067,60670012578,6,8,1,7,3,NA,NA
34,6067,60670012600,6,8,1,1500,154,59,75
34,6067,60670012669,6,8,1,1444,45,24,18
34,6067,60670012681,6,8,1,1236,80,37,37
34,6067,60670012702,6,8,1,1950,202,117,67
34,6067,60670012733,6,8,1,1527,149,67,68
34,6067,60670012765,6,8,1,1377,111,54,48
34,6067,60670012786,6,8,1,1644,111,43,56
34,6067,60670012807,6,8,1,1456,137,63,68
34,6067,60670012815,6,8,1,1789,152,85,59
34,6067,60670012884,6,8,1,1466,116,58,48
34,6067,60670013032,6,8,1,1501,163,29,121
34,6067,60670013210,6,8,1,181,17,0,14
34,6067,60670013239,6,8,1,65,5,NA,NA
34,6067,60670013301,6,8,1,1507,117,19,89
34,6067,60670013424,6,8,1,1930,259,53,189
34,6067,60670013551,6,8,1,1492,160,33,110
34,6067,60670013635,6,8,1,1720,205,33,153
34,6067,60670013658,6,8,1,1505,203,51,135
34,6067,60670013706,6,8,1,1889,243,57,163
34,6067,60670014314,6,8,1,1624,112,56,51
34,6067,60670014363,6,8,1,1754,89,44,38
34,6067,60670014564,6,8,1,1584,130,60,57
34,6067,60670014570,6,8,1,1722,123,54,55
34,6067,60670014675,6,8,1,1287,99,47,42
34,6067,60670014783,6,8,1,248,13,2,8
34,6067,60670014820,6,8,1,1552,147,72,63
34,6067,60670014837,6,8,1,1686,142,70,62
34,6067,60670014971,6,8,1,691,73,43,28
34,6067,60670015018,6,8,1,1651,162,87,67
34,6067,60670015233,6,8,1,1821,159,73,67
34,6067,60670015287,6,8,1,1733,144,71,61
34,6067,60670015372,6,8,1,1426,133,70,58
34,6067,60670015445,6,8,1,1633,146,66,70
34,6067,60670015530,6,8,1,1779,204,123,67
34,6067,60670015547,6,8,1,1764,170,104,54
34,6067,60670015697,6,8,1,1605,152,87,45
34,6067,60670015707,6,8,1,1546,158,99,52
34,6067,60670015864,6,8,1,1608,154,86,55
34,6067,60670016114,6,8,1,1936,172,66,88
34,6067,60670016318,6,8,1,1797,172,82,75
34,6067,60670016430,6,8,1,1077,85,37,41
34,6067,60670016550,6,8,1,1966,169,83,71
34,6067,60670016801,6,8,1,1404,142,74,43
34,6067,60670016836,6,8,1,1912,162,83,60
34,6067,60670016911,6,8,1,1982,230,133,78
34,6067,60670017349,6,8,1,1712,153,90,49
34,6067,60670017405,6,8,1,1355,145,89,47
34,6067,60670017428,6,8,1,1555,78,35,36
34,6067,60670017587,6,8,1,2048,179,99,68
34,6067,60670018067,6,8,1,1762,153,104,34
34,6067,60670018119,6,8,1,1910,160,89,64
34,6067,60670018175,6,8,1,1898,200,123,56
34,6067,60670018206,6,8,1,1556,105,49,48
34,6067,60670018351,6,8,1,1502,96,56,33
34,6067,60670018385,6,8,1,1838,143,82,47
34,6067,60670018501,6,8,1,1759,124,72,46
